locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b0273,argF,0,289301,290305,-1,391,0.0113475177304965,1005,8,CP4-6 prophage; ornithine carbamoyltransferase ArgF
b4688,ykgS,0,290510,290638,1,0,0,129,0,CP4-6 prophage; protein YkgS
b0274,insB3,0,290649,291152,-1,0,0,504,0,IS1 protein InsB
b0275,insA3,0,291071,291346,-1,0,0,276,0,IS1 protein InsA
b0276,yagJ,0,291500,292231,1,424,0.00583657587548638,732,3,CP4-6 prophage; protein YagJ
b0277,yagK,0,292322,292948,-1,1286,0.0182232346241458,627,8,CP4-6 prophage; uncharacterized protein YagK
b0278,yagL,0,293220,293918,-1,158,0.00407331975560081,699,2,CP4-6 prophage; resolvase-like catalytic domain-containing protein YagL
b0279,yagM,0,293945,294799,-1,306,0.00333889816360601,855,2,CP4-6 prophage; protein YagM
b4729,ykgV,0,294918,295142,-1,90,0.00628930817610063,225,1,protein YkgV
b0280,yagN,0,295139,295579,-1,37,0.00647249190938511,441,2,CP4-6 prophage; protein YagN
b0281,intF,0,295696,297096,-1,4400,0.0163098878695209,1401,16,CP4-6 prophage; putative phage integrase
b0282,yagP,0,297381,297791,-1,206,0.0173010380622837,411,5,putative LysR family substrate binding domain-containing protein YagP
b0283,paoD,0,297770,298726,-1,16,0.0029806259314456,957,2,molybdenum cofactor insertion chaperone for PaoABC
b0284,paoC,0,298736,300934,-1,679,0.00713822193380921,2199,11,aldehyde dehydrogenase: molybdenum cofactor-binding subunit
b0285,paoB,0,300931,301887,-1,1537,0.00894187779433681,957,6,aldehyde dehydrogenase, FAD-binding subunit
b0286,paoA,0,301884,302573,-1,162,0.012396694214876,690,6,aldehyde dehydrogenase, Fe-S subunit
b0287,yagU,0,302991,303605,1,768,0.0185614849187935,615,8,inner membrane protein that contributes to acid resistance
b0288,ykgJ,0,303853,304182,-1,307,0.00862068965517241,330,2,putative zinc-or iron-chelating domain-containing protein YkgJ
b0289,ecpE,0,304495,305205,-1,2731,0.0240480961923848,711,12,putative fimbrial chaperone EcpE
b0290,ecpD,0,305174,306817,-1,4510,0.0217013888888889,1644,25,fimbrial adhesin EcpD
b0291,ecpC,0,306807,309332,-1,2056,0.0129943502824859,2526,23,putative fimbrial usher protein EcpC
b0292,ecpB,0,309358,310026,-1,33,0.00426439232409382,669,2,putative fimbrial chaperone EcpB
b0293,ecpA,0,310084,310671,-1,514,0.00970873786407767,588,4,common pilus major subunit
b0294,ecpR,0,310746,311336,-1,218,0.00481927710843374,591,2,DNA-binding transcriptional dual regulator MatA
b0295,ykgL,0,312112,312339,1,958,0.01875,228,3,uncharacterized protein YkgL
b4506,ykgO,0,312374,312514,-1,16,0.0101010101010101,141,1,putative ribosomal protein
b0296,ykgM,0,312514,312777,-1,434,0.0161290322580645,264,3,putative ribosomal protein
b4671,ykgR,0,313141,313242,-1,1,0.0138888888888889,102,1,putative membrane protein YkgR
b4630,ykgP,0,313716,313805,-1,0,0,90,0,pseudogene
b0297,eaeH,0,314357,315244,1,309,0.00482315112540193,888,3,pseudogene
b0298,insE1,0,315291,315590,1,0,0,300,0,IS3 element protein InsE
b0299,insF1,0,315587,316453,1,0,0,867,0,IS3 element protein InsF
b0300,ykgA,0,316450,317136,-1,856,0.00831600831600832,687,4,pseudogene
b4631,ykgQ,0,317439,317567,1,0,0,129,0,pseudogene
b0301,rclC,0,317726,318319,-1,423,0.00961538461538462,594,4,reactive chlorine species resistance protein C
b0303,rclB,0,318331,318567,-1,657,0.0179640718562874,237,3,DUF1471 domain-containing protein RclB
b0304,rclA,0,318676,320001,-1,1549,0.0150537634408602,1326,14,putative pyridine nucleotide-disulfide oxidoreductase RclA
b0305,rclR,0,320227,321081,1,1633,0.0267111853088481,855,16,DNA-binding transcriptional activator RclR
b0306,ykgE,0,321608,322327,1,194,0.00992063492063492,720,5,putative lactate utilization oxidoreductase YkgE
b0307,ykgF,0,322338,323765,1,552,0.008,1428,8,putative amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain
b0308,ykgG,0,323758,324453,1,361,0.00409836065573771,696,2,DUF162 domain-containing lactate utilization protein YkgG
b0310,ykgH,0,324696,325364,-1,381,0.0106609808102345,669,5,uncharacterized protein YkgH
b0311,betA,0,325577,327247,-1,829,0.0111016225448335,1671,13,choline dehydrogenase
b0312,betB,0,327261,328733,-1,958,0.0145208131655373,1473,15,betaine aldehyde dehydrogenase
b0313,betI,0,328747,329334,-1,1,0.00242718446601942,588,1,DNA-binding transcriptional repressor BetI
b0314,betT,0,329463,331496,1,1506,0.00632022471910112,2034,9,choline:H(+) symporter
b4730,yahV,0,331802,331876,1,0,0,75,0,protein YahV
b0315,pdeL,0,332371,333459,1,459,0.00655307994757536,1089,5,DNA-binding transcriptional activator/c-di-GMP phosphodiesterase PdeL
b0316,yahB,0,333501,334433,-1,190,0.00916030534351145,933,6,putative LysR-type DNA-binding transcriptional regulator YahB
b0317,yahC,0,334525,335022,-1,286,0.0114285714285714,498,4,uncharacterized protein YahC
b0318,yahD,0,335280,335885,1,1577,0.0164319248826291,606,7,ankyrin repeat-containing protein YahD
b0319,yahE,0,335925,336788,1,525,0.0099009900990099,864,6,DUF2877 domain-containing protein YahE
b0320,yahF,0,336778,338325,1,547,0.00645756457564576,1548,7,putative acyl-CoA synthetase YahF
b0321,yahG,0,338325,339743,1,2546,0.00703517587939699,1419,7,DUF1116 domain-containing protein YahG
b0322,yahH,0,339793,340089,1,0,0,297,0,putative uncharacterized protein YahH
b0323,yahI,0,340165,341115,1,51,0.00449775112443778,951,3,carbamate kinase-like protein YahI
b0324,yahJ,0,341125,342507,1,44,0.00515995872033024,1383,5,putative deaminase with metallo-dependent hydrolase domain
b0325,yahK,0,342884,343933,1,245,0.00679347826086957,1050,5,aldehyde reductase, NADPH-dependent
b0326,yahL,0,344176,344991,1,1,0.00174825174825175,816,1,uncharacterized protein YahL
b0327,yahM,0,345404,345649,1,0,0,246,0,uncharacterized protein YahM
b0328,yahN,0,345666,346337,-1,406,0.0148305084745763,672,7,putative amino acid exporter
b0329,yahO,0,346484,346759,1,277,0.0103092783505155,276,2,DUF1471 domain-containing protein YahO
b0330,prpR,0,346857,348443,-1,283,0.0027002700270027,1587,3,DNA-binding transcriptional dual regulator PrpR
b0331,prpB,0,348682,349572,1,922,0.008,891,5,2-methylisocitrate lyase
b0333,prpC,0,350012,351181,1,1017,0.0134146341463415,1170,11,2-methylcitrate synthase
b0334,prpD,0,351215,352666,1,752,0.00785854616895874,1452,8,2-methylcitrate dehydratase
b0335,prpE,0,352706,354592,1,786,0.012112036336109,1887,16,propionyl-CoA synthetase
b0336,codB,0,354922,356181,1,1098,0.0113378684807256,1260,10,cytosine transporter
b0337,codA,0,356171,357454,1,349,0.00888888888888889,1284,8,cytosine/isoguanine deaminase
b0338,cynR,0,357791,358690,-1,210,0.00317460317460317,900,2,DNA-binding transcriptional dual regulator CynR
b0339,cynT,0,358799,359458,1,2,0.00216450216450216,660,1,carbonic anhydrase 1
b0340,cynS,0,359489,359959,1,699,0.0151057401812689,471,5,cyanase
b0341,cynX,0,359992,361146,1,13,0.00247218788627936,1155,2,cyanate transporter
b0342,lacA,0,361249,361860,-1,2,0.00232558139534884,612,1,galactoside O-acetyltransferase
b0343,lacY,0,361926,363179,-1,6072,0.0148063781321185,1254,13,lactose permease
b0344,lacZ,0,363231,366305,-1,1399,0.00975383186251742,3075,21,beta-galactosidase
b0345,lacI,0,366428,367510,-1,620,0.00922266139657444,1083,7,DNA-binding transcriptional repressor LacI
b0346,mhpR,0,367587,368420,-1,238,0.0102739726027397,834,6,DNA-binding transcriptional activator MhpR
b0347,mhpA,0,368611,370275,1,517,0.00599828620394173,1665,7,putative 3-(3-hydroxyphenyl)propanoate/3-hydroxycinnamate hydroxylase
b0348,mhpB,0,370277,371221,1,6,0.00150829562594268,945,1,3-carboxyethylcatechol 2,3-dioxygenase
b0349,mhpC,0,371239,372105,1,1968,0.0131795716639209,867,8,2-hydroxy-6-ketonona-2,4-dienedioate hydrolase
b0350,mhpD,0,372115,372924,1,1765,0.0193661971830986,810,11,2-hydroxypentadienoate hydratase
b0351,mhpF,0,372921,373871,1,99,0.00899550224887556,951,6,acetaldehyde dehydrogenase (acylating)
b0352,mhpE,0,373868,374881,1,1118,0.0126760563380282,1014,9,4-hydroxy-2-oxovalerate aldolase
b0353,mhpT,0,375459,376670,1,170,0.00588235294117647,1212,5,3-hydroxyphenylpropionate/3-hydroxycinnamate:H(+) symporter
b0354,yaiL,0,376772,377311,1,208,0.0132275132275132,540,5,DUF2058 domain-containing protein YaiL
b0355,frmB,0,377535,378368,-1,236,0.00684931506849315,834,4,S-formylglutathione hydrolase FrmB
b0356,frmA,0,378462,379571,-1,262,0.0038560411311054,1110,3,S-(hydroxymethyl)glutathione dehydrogenase
b0357,frmR,0,379606,379881,-1,0,0,276,0,DNA-binding transcriptional repressor FrmR
b0358,yaiO,0,380069,380842,-1,670,0.0166051660516605,774,9,outer membrane protein YaiO
b4579,yaiX,0,380844,382872,-1,0,0,2029,0,pseudogene
b0360,insC1,0,381351,381716,1,0,0,366,0,IS2 element protein InsA
b0361,insD1,0,381674,382579,1,0,0,906,0,IS2 element protein
b0363,yaiP,0,382739,383935,-1,751,0.0107270560190703,1197,9,putative glucosyltransferase
b4731,ykiC,0,383960,384079,1,232,0.0119047619047619,120,1,protein YkiC
b0364,yaiS,0,384059,384616,-1,104,0.00510204081632653,558,2,putative deacetylase YaiS
b0365,tauA,0,385232,386194,1,50,0.00296296296296296,963,2,taurine ABC transporter periplasmic binding protein
b0366,tauB,0,386207,386974,1,250,0.00557620817843866,768,3,taurine ABC transporter ATP binding subunit
b0367,tauC,0,386971,387798,1,248,0.0224137931034483,828,13,taurine ABC transporter membrane subunit
b0368,tauD,0,387795,388646,1,403,0.00836120401337793,852,5,taurine dioxygenase
b0369,hemB,0,388753,389727,-1,0,0,975,0,porphobilinogen synthase
b4580,yaiT,0,390251,394418,1,5736,0.0123372172721042,4168,36,pseudogene
b0372,insF2,0,391739,392605,-1,0,0,867,0,IS3 element protein InsF
b0373,insE2,0,392602,392901,-1,0,0,300,0,IS3 element protein InsE
b0375,iprA,0,394506,395129,1,551,0.0136986301369863,624,6,putative DNA-binding transcriptional regulator IprA
b0376,ampH,0,395130,396287,-1,2476,0.0172413793103448,1158,14,peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase
b0377,sbmA,0,396639,397859,1,141,0.0105263157894737,1221,9,peptide antibiotic/peptide nucleic acid transporter
b0378,yaiW,0,397872,398966,1,1538,0.0234680573663625,1095,18,surface-exposed outer membrane lipoprotein
b0379,yaiY,0,399025,399333,-1,54,0.00460829493087558,309,1,inner membrane protein
b0380,yaiZ,0,399593,399805,1,39,0.00662251655629139,213,1,DUF2754 domain-containing protein YaiZ
b0381,ddlA,0,399829,400923,-1,1409,0.0143415906127771,1095,11,D-alanine--D-alanine ligase A
b0382,iraP,0,401386,401646,1,24,0.00546448087431694,261,1,anti-adaptor protein for sigma(S) stabilization
b0383,phoA,0,401747,403162,1,797,0.00907258064516129,1416,9,alkaline phosphatase
b0384,psiF,0,403281,403601,1,9,0.00444444444444444,321,1,PsiF family protein
b0385,dgcC,0,403703,404818,1,561,0.0115089514066496,1116,9,diguanylate cyclase DgcC
b0386,proC,0,404835,405644,-1,666,0.00352112676056338,810,2,pyrroline-5-carboxylate reductase
b0387,yaiI,0,405764,406222,1,1371,0.0247678018575851,459,8,DUF188 domain-containing protein YaiI
b0388,aroL,0,406405,406929,1,631,0.032520325203252,525,12,shikimate kinase 2
b0389,yaiA,0,406979,407170,1,3347,0.0294117647058824,192,4,protein YaiA
b0390,aroM,0,407428,408105,1,568,0.0105042016806723,678,5,protein AroM
b0391,ppnP,0,408177,408461,1,285,0.0248756218905473,285,5,nucleoside phosphorylase PpnP
b0392,ykiA,0,408609,408950,1,216,0.00833333333333333,342,2,pseudogene
b4732,ykiD,0,408947,409030,1,194,0.0333333333333333,84,2,protein YkiD
b0393,rdgC,0,409108,410019,-1,337,0.0046875,912,3,nucleoid-associated protein RdgC
b0394,mak,0,410144,411052,1,866,0.00627943485086342,909,4,manno(fructo)kinase
b0396,araJ,0,411297,412481,-1,1822,0.0180505415162455,1185,15,putative transport protein AraJ
b0397,sbcC,0,412607,415753,-1,1667,0.00726282342260554,3147,16,ATP dependent, structure specific DNA nuclease-SbcC subunit
b0398,sbcD,0,415750,416952,-1,1894,0.0166073546856465,1203,14,ATP dependent, structure specific DNA nuclease-SbcD subunit
b0399,phoB,0,417142,417831,1,1411,0.0227272727272727,690,11,DNA-binding transcriptional dual regulator PhoB
b0400,phoR,0,417889,419184,1,766,0.00770925110132159,1296,7,sensory histidine kinase PhoR
b0401,brnQ,0,419591,420910,1,14950,0.0227272727272727,1320,21,branched chain amino acid transporter BrnQ
b0402,proY,0,420986,422359,1,1465,0.0145530145530146,1374,14,putative transporter ProY
b0403,malZ,0,422518,424332,1,2889,0.011014948859166,1815,14,maltodextrin glucosidase
b0404,acpH,0,424337,424918,-1,2,0.00490196078431373,582,2,acyl carrier protein phosphodiesterase
b0405,queA,0,425011,426081,1,329,0.00266311584553928,1071,2,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase
b0406,tgt,0,426137,427264,1,138,0.00506329113924051,1128,4,tRNA-guanine transglycosylase
b0407,yajC,0,427287,427619,1,19,0.00425531914893617,333,1,Sec translocon accessory complex subunit YajC
b0408,secD,0,427647,429494,1,122,0.00540958268933539,1848,7,Sec translocon accessory complex subunit SecD
b0409,secF,0,429505,430476,1,65,0.0102639296187683,972,7,Sec translocon accessory complex subunit SecF
b0410,yajD,0,430605,430952,1,193,0.0122950819672131,348,3,HNH nuclease family protein
b0411,tsx,0,431129,432013,-1,650,0.0161030595813204,885,10,nucleoside-specific channel-forming protein Tsx
b0412,yajI,0,432312,432851,-1,407,0.0211640211640212,540,8,putative lipoprotein YajI
b0413,nrdR,0,433002,433451,1,7,0.00632911392405063,450,2,NrdR transcriptional repressor
b0414,ribD,0,433455,434558,1,175,0.00645994832041344,1104,5,fused diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
b0415,ribE,0,434647,435117,1,3,0.00906344410876133,471,3,6,7-dimethyl-8-ribityllumazine synthase
b0416,nusB,0,435137,435556,1,0,0,420,0,transcription antitermination protein NusB
b0417,thiL,0,435634,436611,1,1,0.00145772594752187,978,1,thiamine monophosphate kinase
b0418,pgpA,0,436589,437107,1,7,0.00547945205479452,519,2,phosphatidylglycerophosphatase A
b0419,yajO,0,437161,438135,-1,595,0.0102489019033675,975,7,1-deoxyxylulose-5-phosphate synthase YajO
b0420,dxs,0,438315,440177,-1,292,0.00766283524904215,1863,10,1-deoxy-D-xylulose-5-phosphate synthase
b0421,ispA,0,440202,441101,-1,32,0.00317460317460317,900,2,geranyl diphosphate/farnesyl diphosphate synthase
b0422,xseB,0,441101,441343,-1,1,0.00584795321637427,243,1,exodeoxyribonuclease VII subunit XseB
b0423,thiI,0,441549,442997,1,1976,0.00591133004926108,1449,6,tRNA uridine 4-sulfurtransferase
b0424,yajL,0,443051,443641,-1,1468,0.0144578313253012,591,6,protein/nucleic acid deglycase 3
b0425,panE,0,443604,444515,-1,3019,0.0125,912,8,2-dehydropantoate 2-reductase
b0426,yajQ,0,444683,445174,1,295,0.00578034682080925,492,2,nucleotide binding protein
b0427,yajR,0,445302,446666,-1,2215,0.00835945663531871,1365,8,putative major facilitator superfamily transport protein YajR
b0428,cyoE,0,446815,447705,-1,177,0.0048,891,3,heme O synthase
b0429,cyoD,0,447717,448046,-1,0,0,330,0,cytochrome bo3 ubiquinol oxidase subunit 4
b0430,cyoC,0,448046,448660,-1,116,0.00464037122969838,615,2,cytochrome bo3 ubiquinol oxidase subunit 3
b0431,cyoB,0,448650,450641,-1,630,0.00501432664756447,1992,7,cytochrome bo3 ubiquinol oxidase subunit 1
b0432,cyoA,0,450663,451610,-1,247,0.00150602409638554,948,1,cytochrome bo3 ubiquinol oxidase subunit 2
b0433,ampG,0,452070,453545,-1,1352,0.0106382978723404,1476,11,muropeptide:H(+) symporter
b0434,yajG,0,453589,454167,-1,82,0.00245700245700246,579,1,putative lipoprotein YajG
b0435,bolA,0,454472,454789,1,334,0.0178571428571429,318,4,DNA-binding transcriptional dual regulator BolA
b0436,tig,0,455133,456431,1,258,0.00329308452250274,1299,3,trigger factor
b0437,clpP,0,456677,457300,1,1,0.00228310502283105,624,1,ATP-dependent Clp protease proteolytic subunit
b0438,clpX,0,457426,458700,1,90,0.00559910414333707,1275,5,ATP-dependent Clp protease ATP-binding subunit ClpX
b0439,lon,0,458888,461242,1,28,0.000606428138265616,2355,1,Lon protease
b0440,hupB,0,461451,461723,1,125,0.0259067357512953,273,5,DNA-binding protein HU-beta
b0441,ppiD,0,461915,463786,1,416,0.00685975609756098,1872,9,periplasmic folding chaperone
b0442,ybaV,0,463937,464308,1,131,0.00381679389312977,372,1,helix-hairpin-helix 3 family protein
b0443,fadM,0,464402,464800,1,2057,0.0320284697508897,399,9,thioesterase III
b0444,queC,0,464852,465547,-1,158,0.0102459016393443,696,5,7-cyano-7-deazaguanine synthase
b0445,ybaE,0,465612,467312,-1,1515,0.0201511335012594,1701,24,putative protein YbaE
b0446,cof,0,467412,468230,1,510,0.0121739130434783,819,7,HMP-PP phosphatase
b0447,decR,0,468383,468841,1,43,0.00928792569659443,459,3,DNA-binding transcriptional activator DecR
b0448,mdlA,0,468871,470643,1,989,0.0136765888978278,1773,17,ABC transporter family protein MdlA
b0449,mdlB,0,470636,472417,1,797,0.00961538461538462,1782,12,ABC transporter family protein MdlB
b0450,glnK,0,472598,472936,1,242,0.0125523012552301,339,3,nitrogen regulator GlnK
b0451,amtB,0,472966,474252,1,1734,0.00998890122086571,1287,9,ammonia/ammonium transporter
b0452,tesB,0,474301,475161,-1,1256,0.0116086235489221,861,7,acyl-CoA thioesterase II
b0453,ybaY,0,475379,475951,1,479,0.0124069478908189,573,5,PF09619 family lipoprotein YbaY
b0454,atl,0,475982,476371,-1,394,0.0182481751824818,390,5,DNA base-flipping protein
b0455,ffs,0,476448,476561,1,0,0,114,0,
b0456,ybaA,0,476672,477025,1,2,0.00806451612903226,354,2,DUF1428 domain-containing protein YbaA
b0457,pdeB,0,477067,478617,-1,1518,0.0165593376264949,1551,18,c-di-GMP phosphodiesterase PdeB
b0458,ylaC,0,478781,479251,-1,492,0.00906344410876133,471,3,putative inner membrane protein
b0459,maa,0,479367,479918,-1,517,0.0103092783505155,552,4,maltose O-acetyltransferase
b0460,hha,0,480090,480308,-1,0,0,219,0,hemolysin expression modulating protein
b0461,tomB,0,480334,480708,-1,33,0.00380228136882129,375,1,protein that modulates Hha toxicity
b0462,acrB,0,481254,484403,-1,3423,0.014052583862194,3150,31,multidrug efflux pump RND permease AcrB
b0463,acrA,0,484426,485619,-1,901,0.00598086124401914,1194,5,multidrug efflux pump membrane fusion lipoprotein AcrA
b0464,acrR,0,485761,486408,1,247,0.00220264317180617,648,1,DNA-binding transcriptional repressor AcrR
b0465,mscK,0,486536,489898,1,688,0.00679405520169851,3363,16,potassium dependent, small conductance mechanosensitive channel
b0466,ybaM,0,490110,490271,-1,0,0,162,0,DUF2496 domain-containing protein YbaM
b0467,priC,0,490285,490812,-1,4,0.0027027027027027,528,1,primosomal replication protein N''
b0468,ybaN,0,490882,491259,1,266,0.018796992481203,378,5,conserved inner membrane protein YbaN
b0469,apt,0,491412,491963,1,322,0.0128865979381443,552,5,adenine phosphoribosyltransferase
b0470,dnaX,0,492092,494023,1,132,0.00295420974889217,1932,4,DNA polymerase III subunit tau
b0470,dnaX,0,492092,493386,1,132,0.00441014332965821,1295,4,DNA polymerase III subunit gamma
b0471,ybaB,0,494076,494405,1,1,0.00431034482758621,330,1,putative nucleoid-associated protein YbaB
b0472,recR,0,494405,495010,1,688,0.0211267605633803,606,9,DNA repair protein RecR
b0473,htpG,0,495120,496994,1,104,0.00533130236100533,1875,7,chaperone protein HtpG
b0474,adk,0,497175,497819,1,0,0,645,0,adenylate kinase
b0475,hemH,0,498055,499017,1,164,0.00296296296296296,963,2,ferrochelatase
b0476,aes,0,499014,499973,-1,617,0.0133928571428571,960,9,acetylesterase
b0477,gsk,0,500125,501429,1,1631,0.0109289617486339,1305,10,inosine/guanosine kinase
b0478,ybaL,0,501562,503238,-1,286,0.00595744680851064,1677,7,putative transporter YbaL
b0479,fsr,0,503476,504696,-1,2317,0.0187134502923977,1221,16,fosmidomycin efflux pump
b0480,ushA,0,504914,506566,1,583,0.00862812769628991,1653,10,5'-nucleotidase/UDP-sugar hydrolase
b0481,ybaK,0,506603,507082,-1,0,0,480,0,Cys-tRNA(Pro) and Cys-tRNA(Cys) deacylase
b4585,chiX,0,507204,507287,1,230,0.05,84,3,
b0482,ybaP,0,507286,508080,-1,285,0.00718132854578097,795,4,TraB family protein YbaP
b0483,ybaQ,0,508218,508559,1,136,0.00416666666666667,342,1,putative DNA-binding transcriptional regulator YbaQ
b0484,copA,0,508875,511379,-1,746,0.00683760683760684,2505,12,Cu(+) exporting P-type ATPase
b0484,copA,0,511168,511379,-1,0,0,212,0,soluble Cu(+) chaperone
b0485,glsA,0,511641,512573,1,541,0.0122137404580153,933,8,glutaminase 1
b0486,ybaT,0,512576,513868,1,858,0.00992282249173098,1293,9,putative transporter YbaT
b0487,cueR,0,513993,514400,1,1,0.0034965034965035,408,1,DNA-binding transcriptional dual regulator CueR
